Borough,Month,Consumption (KWH),Consumption (KW),KWH Charges,KW Charges,Current Charges,Total Population,Electricity Cost Per Person,KWH Per Person,Avg_Temp
QUEENS,2024-01-01,7231709.0,11081.59,442454.14,143954.76,902106.15,108178.0,8.339090665384829,66.85008966703026,36.983870967741936
QUEENS,2024-02-01,6551199.0,11078.48,408082.05,141629.36,894957.96,107850.0,8.298173018080668,60.74361613351878,40.05172413793103
QUEENS,2024-03-01,6199637.0,10987.22,385860.63,134506.46,934280.22,108178.0,8.636508532233911,57.30959159903123,48.12903225806452
QUEENS,2024-04-01,7278778.0,11233.71,480459.76,155372.04,991317.08,115472.0,8.584913052514896,63.035004156851876,55.61666666666667
QUEENS,2024-05-01,7023352.0,38210.75,494476.15,170180.63,1084597.08,116574.0,9.303936383756241,60.248014136943056,64.96774193548387
QUEENS,2024-06-01,8211158.0,16764.54,558404.37,252899.38,1611137.81,110264.0,14.611639429006749,74.46816730755278,75.05
QUEENS,2024-07-01,11496081.0,19746.28,790795.72,324660.23,2552121.26,111248.0,22.9408282396088,103.33741730188407,79.64516129032258
QUEENS,2024-08-01,9858369.0,18928.2,703034.73,316294.56,2200836.38,109818.0,20.040761805897027,89.77006501666393,75.11290322580645
QUEENS,2024-09-01,7934075.0,16999.36,587501.87,295176.4,1925438.23,111911.0,17.205084665493114,70.89629258964713,68.81666666666666
QUEENS,2024-10-01,5994897.0,11328.8,398503.89,156177.46,990563.07,109818.0,9.020042889143856,54.58938425394744,60.91935483870968
QUEENS,2024-11-01,6644963.0,10409.67,437894.39,143118.28,896756.76,109162.0,8.214916912478701,60.87249225921108,51.416666666666664
QUEENS,2024-12-01,6482782.0,10354.73,443547.2,146026.72,1250246.88,108506.0,11.522375536836671,59.74583893978213,38.24193548387097
STATEN ISLAND,2016-01-01,2832217.0,4913.76,115653.56,87111.06,299092.75,11400.0,26.236206140350877,248.44008771929825,34.45161290322581
STATEN ISLAND,2016-02-01,2597312.0,4865.36,106061.87,86928.71,271203.57,11400.0,23.789786842105265,227.8343859649123,37.706896551724135
STATEN ISLAND,2016-03-01,2334327.0,4525.6,83725.62,78785.98000000001,262818.42,11400.0,23.054247368421052,204.7655263157895,48.87096774193548
STATEN ISLAND,2016-04-01,2435282.0,4372.24,87348.54,78844.03,253121.73,11400.0,22.20366052631579,213.62122807017545,53.333333333333336
STATEN ISLAND,2016-05-01,2259830.0,3736.16,81051.01000000001,69803.11,232389.69,11400.0,20.38506052631579,198.23070175438596,62.79032258064516
STATEN ISLAND,2016-06-01,3059285.0,6014.8,125271.54,87845.26,327388.9,11400.0,28.71832456140351,268.35833333333335,72.25
STATEN ISLAND,2016-07-01,3994637.0,7149.28,163555.49,104417.24,414852.95,11400.0,36.39060964912281,350.4067543859649,78.6774193548387
STATEN ISLAND,2016-08-01,3974546.0,7619.04,162726.1,111349.32,413005.82999999996,11400.0,36.22858157894736,348.64438596491226,79.1774193548387
STATEN ISLAND,2016-09-01,3619019.0,7007.44,148175.04,102453.85,396246.56,11400.0,34.758470175438596,317.45780701754387,71.8
STATEN ISLAND,2016-10-01,2742358.0,5519.84,98337.3,81720.88,308924.51,11400.0,27.098641228070175,240.55771929824562,58.75806451612903
STATEN ISLAND,2016-11-01,2454251.0,4726.81,88036.04,84200.76,243825.42,11400.0,21.388194736842106,215.2851754385965,49.766666666666666
STATEN ISLAND,2016-12-01,2635940.0,4779.92,94530.44,81547.5,288099.82,11400.0,25.27191403508772,231.22280701754386,38.33870967741935
STATEN ISLAND,2017-01-01,2851426.0,4830.24,115164.12999999999,80973.54000000001,309431.81,11466.0,26.986901273329845,248.6853305424734,38.016129032258064
STATEN ISLAND,2017-02-01,2502771.0,4741.34,102600.01,83433.54000000001,311317.11,11466.0,27.151326530612245,218.27760334903192,41.625
STATEN ISLAND,2017-03-01,2545234.0,4613.92,104341.54,80044.15,297279.73,11466.0,25.92706523635095,221.98098726670156,39.17741935483871
STATEN ISLAND,2017-04-01,2283169.0,4309.76,93597.68,79863.05,279059.56,11466.0,24.33800453514739,199.12515262515262,57.15
STATEN ISLAND,2017-05-01,2311756.0,5929.44,94769.05,86473.17,319212.73,11466.0,27.839938077795217,201.6183499040642,61.08064516129032
STATEN ISLAND,2017-06-01,2820248.0,6792.88,129961.03,97160.22,379838.96,11466.0,33.127416710273856,245.96616082330368,71.98333333333333
STATEN ISLAND,2017-07-01,4004492.0,7187.32,184514.08000000002,102675.96,471888.91000000003,11466.0,41.15549537763824,349.2492586778301,76.7741935483871
STATEN ISLAND,2017-08-01,3356149.0,6502.32,154645.2,92862.42,383754.31,11466.0,33.46889150532007,292.7044304901448,74.03225806451613
STATEN ISLAND,2017-09-01,3021133.0,6856.4800000000005,139209.64,97938.54,380437.95,11466.0,33.17965724751439,263.48622012907725,70.51666666666667
STATEN ISLAND,2017-10-01,2683505.0,5417.36,109999.2,77588.23,306085.65,9554.0,32.037434582373876,280.87764287209546,64.12903225806451
STATEN ISLAND,2017-11-01,2258797.0,4306.96,92607.82,67293.52,242289.67,9554.0,25.360024073686414,236.42422022189658,46.63333333333333
STATEN ISLAND,2017-12-01,2343416.0,4056.24,96073.37,69448.20999999999,275220.92,9554.0,28.806878794222314,245.28113879003558,35.03225806451613
STATEN ISLAND,2019-01-01,2551499.0,4633.92,96862.09,43123.0,305910.62,11323.0,27.01674644528835,225.3377196855957,32.516129032258064
STATEN ISLAND,2019-02-01,2242466.0,332941.81,97601.71,41103.24,304845.28,11323.0,26.922660072418974,198.0452176984898,36.214285714285715
STATEN ISLAND,2019-03-01,2271568.0,4225.12,86233.14,39326.4,354197.77,11323.0,31.28126556566281,200.6153846153846,41.725806451612904
STATEN ISLAND,2019-04-01,2214876.0,4058.4,84083.44,37748.54,245017.4,11323.0,21.63891194913009,195.60858429744766,55.45
STATEN ISLAND,2019-05-01,2235316.0,4893.68,84855.65,45605.2,311035.91,11323.0,27.469390620860192,197.41375960434513,62.16129032258065
STATEN ISLAND,2019-06-01,2804672.0,5110.08,116139.98000000001,47613.32,320071.87,11323.0,28.26740881391857,247.69690011481057,71.65
STATEN ISLAND,2019-07-01,3872928.0,7414.16,160368.92,69179.53,441106.65,11323.0,38.95669433895611,342.04080190762164,79.56451612903226
STATEN ISLAND,2019-08-01,3095699.0,5962.16,128188.53,55588.82,345410.69,11323.0,30.505227413229708,273.39918749448026,75.5
STATEN ISLAND,2019-09-01,3237376.0,6448.0,134051.98,60175.96,279117.44,11323.0,24.650484853837323,285.9115075510024,70.36666666666666
STATEN ISLAND,2019-10-01,2572356.0,5838.32,97645.66,54449.51,234702.42,11323.0,20.72793605934823,227.17972268833347,59.91935483870968
STATEN ISLAND,2019-11-01,2284356.0,4185.76,86717.94,38949.31,246828.26,11323.0,21.798839530159853,201.74476728782125,43.86666666666667
STATEN ISLAND,2019-12-01,2600236.0,4912.3,98713.51000000001,45741.08,216258.28,11323.0,19.09902675969266,229.64196767641084,38.306451612903224
STATEN ISLAND,2020-01-01,4960976.0,8351.52,167117.48,83263.9,475255.52,30612.0,15.525137854436169,162.05984581209984,39.145161290322584
STATEN ISLAND,2020-02-01,5002952.0,8125.12,168529.6,81016.7,512799.2,30612.0,16.7515745459297,163.4310727819156,40.12068965517241
STATEN ISLAND,2020-03-01,4490096.0,8220.64,151254.52,81973.7,524622.82,30612.0,17.137815889193778,146.67764275447536,48.0
STATEN ISLAND,2020-04-01,4526288.0,7089.68,152472.12,70663.56,207128.56,30612.0,6.76625375669672,147.85992421272704,50.35
STATEN ISLAND,2020-05-01,2277544.0,4306.72,76721.06,42937.49,265490.34,15306.0,17.345507644061154,148.80073173918726,60.29032258064516
STATEN ISLAND,2020-06-01,3033260.0,6057.2,112638.35,60436.2,409346.12,15306.0,26.744160459950347,198.17457206324318,73.7
STATEN ISLAND,2020-07-01,3899712.0,7133.52,144810.91,71188.63,484725.19,15306.0,31.668965765059454,254.78322226577814,80.03225806451613
STATEN ISLAND,2020-08-01,3907008.0,7268.48,145081.18,72534.6,473436.12,15306.0,30.93140729125833,255.25989807918464,76.87096774193549
STATEN ISLAND,2020-09-01,3481076.0,6707.84,129265.87999999999,66935.62,410665.97,15306.0,26.830391349797463,227.43211812361164,68.76666666666667
STATEN ISLAND,2020-10-01,2485384.0,4673.68,83720.16,46610.72,265878.75,15306.0,17.370883967071737,162.3797203710963,57.87096774193548
STATEN ISLAND,2020-11-01,2466436.0,4368.64,83083.61,43567.47,235587.88,15306.0,15.39186462825036,161.14177446752907,52.95
STATEN ISLAND,2020-12-01,2726956.0,4411.36,91859.51000000001,43995.61,299909.92,15306.0,19.59427152750555,178.1625506337384,39.20967741935484
STATEN ISLAND,2021-01-01,2779584.0,4213.04,102852.82,45255.94,313330.57,11313.0,27.696505789799346,245.69822328294882,34.75806451612903
STATEN ISLAND,2021-02-01,2460892.0,4380.0,91059.64,47047.94,332960.3,11313.0,29.43165384955361,217.52779987624857,34.160714285714285
STATEN ISLAND,2021-03-01,2294720.0,4113.04,84911.15,44179.93,315488.44,11313.0,27.88724829841775,202.83921152656237,45.82258064516129
STATEN ISLAND,2021-04-01,2370664.0,3976.2400000000002,87720.76000000001,42710.93,352837.97,11313.0,31.18871828869442,209.55219658799612,54.583333333333336
STATEN ISLAND,2021-05-01,2265556.0,5504.5599999999995,83831.6,59150.869999999995,350061.08,11313.0,30.943258198532664,200.26129231857155,62.88709677419355
STATEN ISLAND,2021-06-01,2942824.0,6372.08,119014.0,68486.72,415751.37,11313.0,36.749878016441265,260.1276407672589,74.25
STATEN ISLAND,2021-07-01,3720088.0,7314.4,141393.8,87667.75,514164.64,11313.0,45.44900910456997,328.8330239547423,76.03225806451613
STATEN ISLAND,2021-08-01,3746576.0,7050.16,151519.03999999998,75759.53,511412.61,11313.0,45.205746486343145,331.1744011314417,77.54838709677419
STATEN ISLAND,2021-09-01,3295000.0,6825.599999999999,133257.18,73359.61,458276.16,11313.0,40.50880933439406,291.25784495712895,70.3
STATEN ISLAND,2021-10-01,2482328.0,5228.0,91852.58,56158.55,345583.06,11313.0,30.54742862193936,219.42261115530806,62.0
STATEN ISLAND,2021-11-01,2362196.0,4055.2,87407.81999999999,43543.36,306233.33999999997,11313.0,27.069154070538318,208.80367718553876,46.233333333333334
STATEN ISLAND,2021-12-01,2404528.0,4147.92,88974.59,44542.83,347304.61,11313.0,30.699603111464686,212.54556704676037,43.75806451612903
STATEN ISLAND,2022-01-01,2655836.0,4353.76,102898.54,51032.68,357360.13,14897.0,23.98873128817883,178.27992213197288,30.322580645161292
STATEN ISLAND,2022-02-01,2340196.0,4209.28,90672.25,49311.13,293261.85,14897.0,19.685966973216082,157.09176344230383,37.32142857142857
STATEN ISLAND,2022-03-01,2180160.0,4037.84,84471.69,47299.69,415341.93,14897.0,27.88091092166208,146.3489293146271,45.29032258064516
STATEN ISLAND,2022-04-01,2293228.0,4035.68,88856.05,47267.7,353440.5,14897.0,23.72561589581795,153.9389138752769,52.75
STATEN ISLAND,2022-05-01,2207188.0,5212.96,85520.23,61137.8,390356.44,14897.0,26.203694703631605,148.16325434651273,64.03225806451613
STATEN ISLAND,2022-06-01,2734948.0,5800.8,115351.95,68023.68,423110.72000000003,14897.0,28.402411223736326,183.59052158152647,71.38333333333334
STATEN ISLAND,2022-07-01,3983748.0,7184.24,168007.68,84296.67,574392.68,14897.0,38.55760757199437,267.4194804323018,79.54838709677419
STATEN ISLAND,2022-08-01,3723732.0,7320.72,157036.07,85901.67,548570.04,14897.0,36.82419547559912,249.96522789823453,79.3225806451613
STATEN ISLAND,2022-09-01,3224880.0,6184.24,136002.25,72575.05,521403.98,14897.0,35.00060280593408,216.47848560112774,69.53333333333333
STATEN ISLAND,2022-10-01,2432332.0,4120.08,94221.11,48302.37,429251.74,14897.0,28.81464321675505,163.27663287910318,56.88709677419355
STATEN ISLAND,2022-11-01,2226464.0,4110.48,86252.54,48203.52,360934.15,14897.0,24.22864670739075,149.45720614888904,50.916666666666664
STATEN ISLAND,2022-12-01,2421448.0,4097.04,93810.39,48035.17,281172.74,14897.0,18.87445391689602,162.54601597637108,38.46774193548387
STATEN ISLAND,2023-01-01,135440.0,243.2,7078.1,2675.2,21002.0,1788.0,11.746085011185682,75.74944071588367,43.46774193548387
STATEN ISLAND,2023-02-01,375920.0,1356.3600000000001,19645.57,14919.960000000001,90580.52,2682.0,33.773497390007456,140.1640566741238,41.107142857142854
STATEN ISLAND,2023-03-01,601760.0,302.4,31447.98,3326.4,60596.59,2682.0,22.593806860551826,224.36987322893364,44.62903225806452
STATEN ISLAND,2023-04-01,123360.0,297.6,6446.8,3273.6,21744.44,2682.0,8.107546607009693,45.99552572706935,57.6
STATEN ISLAND,2023-05-01,120320.0,285.6,6287.93,3141.6,21150.65,2682.0,7.886148396718867,44.862043251304996,62.67741935483871
STATEN ISLAND,2023-06-01,140640.0,321.6,7833.650000000001,3537.6000000000004,24777.170000000002,2682.0,9.238318419090232,52.43847874720358,70.0
STATEN ISLAND,2023-07-01,229280.0,416.8,12770.9,4584.8,33186.64,2682.0,12.373840417598807,85.48844146159583,79.04838709677419
STATEN ISLAND,2023-08-01,207680.0,428.0,11567.78,4708.0,34059.35,2682.0,12.699235645041014,77.43475018642803,75.0
STATEN ISLAND,2023-09-01,191440.0,435.2,10663.21,4787.2,32458.300000000003,2682.0,12.10227442207308,71.37956748695004,69.4
STATEN ISLAND,2023-10-01,992325.0,1449.13,51468.13,15479.19,106060.97,894.0,118.63643176733781,1109.9832214765102,60.5
STATEN ISLAND,2023-11-01,43036.0,639.73,2249.06,7989.2,13497.75,894.0,15.098154362416107,48.13870246085011,46.666666666666664
STATEN ISLAND,2024-01-01,1608118.0,2518.65,81178.55,27669.77,200353.81,6787.0,29.52023132459113,236.9409164579343,36.983870967741936
STATEN ISLAND,2024-02-01,1442947.0,2484.17,72842.41,27279.059999999998,202682.13,6787.0,29.86328716664211,212.60453808752027,40.05172413793103
STATEN ISLAND,2024-03-01,1385430.0,2513.4900000000002,69954.16,27519.64,221628.79,6787.0,32.654897598349784,204.1299543244438,48.12903225806452
STATEN ISLAND,2024-04-01,1459921.0,2483.65,73727.39,27230.31,204916.77,6787.0,30.19254015028731,215.10549580079564,55.61666666666667
STATEN ISLAND,2024-05-01,1384022.0,2774.14,69888.41,30420.46,225396.83000000002,6787.0,33.21008251068219,203.92249889494622,64.96774193548387
STATEN ISLAND,2024-06-01,1863929.0,4071.96,103102.02,44679.52,294695.67,6787.0,43.42060851628112,274.6322381022543,75.05
STATEN ISLAND,2024-07-01,2685444.0,4703.29,148560.06,51626.66,415254.33999999997,6787.0,61.18378370414026,395.6746721673788,79.64516129032258
STATEN ISLAND,2024-08-01,2286217.0,4456.86,126407.03,49032.69,341163.71,6787.0,50.26723294533667,336.85236481508764,75.11290322580645
STATEN ISLAND,2024-09-01,1828395.0,4081.17,101095.78,44901.96,278052.11,6787.0,40.96833799911595,269.396640636511,68.81666666666666
STATEN ISLAND,2024-10-01,1465075.0,2986.79,73949.33,32837.09,204113.35,6787.0,30.074163842640342,215.86488875791954,60.91935483870968
STATEN ISLAND,2024-11-01,1594784.0,2590.02,80500.55,28464.67,205173.96,6787.0,30.230434654486515,234.97627817887138,51.416666666666664
STATEN ISLAND,2024-12-01,1518412.0,2568.46,76649.62,28221.08,238164.28,6787.0,35.09124502725799,223.72358921467512,38.24193548387097
